relation_id,source_client_id,target_client_id,type_relation,risk_relation
12996,2172,1558,GARANT,76
12997,382,4909,BUSINESS,32
12998,3155,3463,BUSINESS,61
12999,80,3160,FAMILLE,5
13000,4712,375,GARANT,77
13001,4785,327,GARANT,75
13002,4118,2903,FAMILLE,9
13003,3834,3150,FAMILLE,69
13004,118,1210,BUSINESS,44
13005,1247,3287,GARANT,67
13006,1720,3024,GARANT,83
13007,3823,4520,GARANT,51
13008,4469,4723,GARANT,8
13009,536,3883,FAMILLE,70
13010,1900,2737,GARANT,19
13011,2361,3919,FAMILLE,15
13012,1508,4554,FAMILLE,35
13013,947,4330,GARANT,77
13014,1354,4752,GARANT,67
13015,4584,913,BUSINESS,15
13016,1993,4883,BUSINESS,6
13017,340,3217,GARANT,87
13018,4206,918,FAMILLE,18
13019,4517,3670,FAMILLE,64
13020,3911,1280,BUSINESS,45
13021,4626,2201,FAMILLE,79
13022,1872,1940,BUSINESS,37
13023,3381,3137,BUSINESS,42
13024,3992,729,BUSINESS,61
13025,2966,1565,FAMILLE,28
13026,3561,1831,GARANT,80
13027,1395,4246,BUSINESS,68
13028,2178,407,GARANT,37
13029,4693,874,BUSINESS,59
13030,1983,3705,GARANT,39
13031,339,3514,FAMILLE,60
13032,1795,3530,FAMILLE,37
13033,3110,1973,BUSINESS,36
13034,2854,1107,FAMILLE,11
13035,4115,1047,FAMILLE,60
13036,4398,2719,FAMILLE,57
13037,206,2886,FAMILLE,21
13038,3070,4928,GARANT,82
13039,1927,4039,GARANT,76
13040,977,637,BUSINESS,12
13041,3985,2036,BUSINESS,19
13042,961,114,BUSINESS,21
13043,3945,1643,GARANT,100
13044,776,3633,GARANT,96
13045,2082,3149,FAMILLE,47
13046,1634,4206,FAMILLE,30
13047,553,2205,BUSINESS,7
13048,2459,3006,FAMILLE,72
13049,970,763,FAMILLE,40
13050,1964,1915,FAMILLE,31
13051,3648,32,FAMILLE,36
13052,4502,4951,FAMILLE,31
13053,4696,2478,GARANT,5
13054,2368,2187,FAMILLE,25
13055,4566,4130,FAMILLE,29
13056,4634,1569,FAMILLE,24
13057,935,3952,FAMILLE,80
13058,2269,57,BUSINESS,17
13059,3221,3176,FAMILLE,25
13060,1505,3667,GARANT,66
13061,3603,3376,FAMILLE,73
13062,1484,3070,GARANT,91
13063,580,2959,GARANT,79
13064,2373,226,GARANT,99
13065,280,4562,GARANT,53
13066,2099,194,BUSINESS,20
13067,705,434,FAMILLE,35
13068,1855,2869,GARANT,76
13069,1261,3863,GARANT,86
13070,4591,1134,BUSINESS,47
13071,2778,1808,FAMILLE,36
13072,4488,1977,BUSINESS,54
13073,4444,1035,BUSINESS,49
13074,3057,82,GARANT,57
13075,1797,1671,GARANT,77
13076,1638,3205,GARANT,87
13077,59,2118,GARANT,62
13078,4525,3619,GARANT,81
13079,201,2985,GARANT,91
13080,1511,4092,BUSINESS,69
13081,3649,2396,FAMILLE,61
13082,2735,3809,GARANT,72
13083,3602,3327,FAMILLE,59
13084,2281,698,GARANT,73
13085,2698,1132,BUSINESS,9
13086,2112,4410,FAMILLE,77
13087,1330,4873,GARANT,96
13088,2172,2138,GARANT,43
13089,1886,4994,GARANT,98
13090,1089,978,FAMILLE,13
13091,4345,4019,BUSINESS,21
13092,4162,2488,FAMILLE,72
13093,4589,4724,GARANT,79
13094,3072,4895,FAMILLE,14
13095,3861,758,FAMILLE,79
13096,2790,1043,GARANT,78
13097,3890,2855,GARANT,93
13098,37,2872,FAMILLE,71
13099,3830,1000,BUSINESS,30
13100,2777,3245,GARANT,86
13101,4438,2488,FAMILLE,9
13102,3782,1716,FAMILLE,33
13103,1331,4892,FAMILLE,71
13104,3424,1308,GARANT,34
13105,4822,2616,GARANT,51
13106,124,2138,GARANT,43
13107,4618,159,GARANT,80
13108,385,1041,FAMILLE,69
13109,2424,4664,BUSINESS,61
13110,4785,803,FAMILLE,41
13111,1962,4842,GARANT,47
13112,1711,4056,BUSINESS,15
13113,2959,4858,GARANT,100
13114,3756,3321,GARANT,40
13115,247,264,FAMILLE,65
13116,3521,90,GARANT,94
13117,3138,601,GARANT,69
13118,1003,3756,GARANT,96
13119,2955,2805,FAMILLE,50
13120,4084,4089,GARANT,50
13121,2533,1912,FAMILLE,30
13122,467,2437,FAMILLE,80
13123,2180,4535,BUSINESS,10
13124,2029,4511,GARANT,53
13125,3930,2961,FAMILLE,36
13126,4457,2943,BUSINESS,17
13127,719,4912,FAMILLE,55
13128,1458,2292,FAMILLE,41
13129,320,2572,BUSINESS,58
13130,459,3876,GARANT,10
13131,2101,1687,FAMILLE,11
13132,638,3910,FAMILLE,50
13133,1711,4903,GARANT,18
13134,3790,2947,FAMILLE,45
13135,551,4124,FAMILLE,80
13136,431,2965,FAMILLE,42
13137,4856,2877,BUSINESS,17
13138,773,2342,FAMILLE,74
13139,2575,456,GARANT,70
13140,794,1017,BUSINESS,46
13141,4699,1400,FAMILLE,15
13142,3286,1915,FAMILLE,40
13143,3772,3908,BUSINESS,28
13144,204,3166,BUSINESS,75
13145,4222,1840,BUSINESS,35
13146,1672,1995,FAMILLE,5
13147,2020,4707,FAMILLE,42
13148,521,3748,GARANT,88
13149,3394,771,FAMILLE,53
13150,4419,2253,GARANT,51
13151,3000,3652,FAMILLE,30
13152,4562,4810,GARANT,59
13153,751,4397,FAMILLE,74
13154,508,19,GARANT,83
13155,2558,4447,GARANT,92
13156,1233,198,GARANT,33
13157,4791,861,FAMILLE,36
13158,1122,1528,BUSINESS,61
13159,927,551,FAMILLE,41
13160,3359,3919,GARANT,11
13161,4059,2929,FAMILLE,7
13162,3334,1285,GARANT,18
13163,2976,1368,GARANT,32
13164,362,207,BUSINESS,52
13165,2942,4093,FAMILLE,46
13166,4363,244,FAMILLE,47
13167,1533,3994,FAMILLE,71
13168,1352,1133,GARANT,64
13169,3186,4907,FAMILLE,6
13170,2188,2569,GARANT,78
13171,1444,804,GARANT,27
13172,874,546,FAMILLE,60
13173,477,4918,BUSINESS,9
13174,780,3141,FAMILLE,72
13175,1450,4965,FAMILLE,42
13176,3688,3776,BUSINESS,74
13177,4599,1928,GARANT,30
13178,927,75,GARANT,71
13179,2689,1941,FAMILLE,60
13180,1395,2950,GARANT,81
13181,4751,2531,GARANT,76
13182,974,552,GARANT,69
13183,3720,3091,GARANT,87
13184,4254,2830,BUSINESS,15
13185,1120,2231,BUSINESS,64
13186,554,1040,BUSINESS,63
13187,1571,4805,GARANT,95
13188,3170,911,BUSINESS,21
13189,2589,4034,FAMILLE,28
13190,1190,4081,BUSINESS,14
13191,2849,1109,GARANT,19
13192,4744,476,BUSINESS,15
13193,3327,2790,BUSINESS,48
13194,3958,3632,GARANT,57
13195,2456,3503,GARANT,7
13196,4862,2587,GARANT,95
13197,2196,1222,FAMILLE,23
13198,306,3281,BUSINESS,32
13199,2200,3233,GARANT,80
13200,2804,4949,GARANT,64
13201,1763,4943,BUSINESS,60
13202,2166,808,GARANT,86
13203,2334,4777,BUSINESS,16
13204,4490,1830,FAMILLE,78
13205,3025,1091,GARANT,99
13206,1355,999,BUSINESS,37
13207,3737,135,GARANT,88
13208,2202,1463,GARANT,51
13209,4172,899,GARANT,64
13210,3646,2042,BUSINESS,29
13211,2641,918,GARANT,93
13212,2800,2920,BUSINESS,49
13213,1006,4073,FAMILLE,46
13214,4751,4240,FAMILLE,24
13215,2928,3732,GARANT,80
13216,1980,2920,BUSINESS,56
13217,4013,2464,FAMILLE,46
13218,740,4023,FAMILLE,65
13219,1707,2299,BUSINESS,69
13220,325,463,FAMILLE,57
13221,4035,4332,GARANT,88
13222,757,351,GARANT,29
13223,4155,2069,GARANT,76
13224,96,4063,FAMILLE,73
13225,1899,4760,GARANT,95
13226,1553,3873,BUSINESS,25
13227,3954,1366,GARANT,26
13228,612,754,GARANT,79
13229,1068,4840,GARANT,81
13230,1593,2816,BUSINESS,43
13231,3931,3374,GARANT,71
13232,2608,105,GARANT,85
13233,878,911,GARANT,45
13234,4922,142,GARANT,10
13235,3511,4858,GARANT,70
13236,2008,3979,FAMILLE,68
13237,2582,1535,FAMILLE,51
13238,3993,2139,BUSINESS,74
13239,2903,2891,BUSINESS,7
13240,759,907,FAMILLE,17
13241,1899,2631,GARANT,79
13242,3679,1674,GARANT,24
13243,2004,233,GARANT,91
13244,2274,2910,FAMILLE,19
13245,883,468,GARANT,76
13246,2437,4801,FAMILLE,73
13247,1155,1441,FAMILLE,53
13248,4444,2718,FAMILLE,10
13249,1481,3281,BUSINESS,69
13250,461,4900,FAMILLE,13
13251,3650,163,FAMILLE,11
13252,2298,583,FAMILLE,39
13253,4647,2042,BUSINESS,35
13254,2421,1699,GARANT,71
13255,4555,3748,FAMILLE,27
13256,268,2591,FAMILLE,30
13257,1547,1654,GARANT,84
13258,2510,1282,FAMILLE,37
13259,2349,3719,FAMILLE,42
13260,4465,2202,GARANT,74
13261,4183,1531,FAMILLE,8
13262,379,807,FAMILLE,13
13263,1676,3883,GARANT,77
13264,519,4426,FAMILLE,28
13265,1180,1325,FAMILLE,41
13266,2755,287,GARANT,73
13267,4831,872,FAMILLE,15
13268,1489,3934,GARANT,84
13269,4889,682,GARANT,72
13270,3332,1524,GARANT,96
13271,4549,2520,GARANT,88
13272,3958,3414,GARANT,79
13273,2248,1988,FAMILLE,17
13274,1164,2027,FAMILLE,16
13275,1909,1728,FAMILLE,62
13276,4059,1997,BUSINESS,36
13277,3961,689,FAMILLE,65
13278,1483,2582,GARANT,36
13279,2546,453,FAMILLE,22
13280,661,303,BUSINESS,60
13281,3192,1207,BUSINESS,44
13282,2551,550,GARANT,73
13283,1436,4396,BUSINESS,71
13284,3874,2227,BUSINESS,13
13285,1208,4736,FAMILLE,67
13286,3262,3820,FAMILLE,76
13287,1854,3245,GARANT,73
13288,1707,580,BUSINESS,49
13289,3635,1400,GARANT,69
13290,3082,3399,BUSINESS,23
13291,3566,4964,GARANT,12
13292,2121,2649,BUSINESS,67
13293,2815,4793,GARANT,77
13294,3936,1852,BUSINESS,43
13295,562,4293,GARANT,99
13296,2552,372,BUSINESS,66
13297,918,3579,BUSINESS,42
13298,1429,133,GARANT,8
13299,1230,2244,FAMILLE,9
13300,2385,1483,FAMILLE,17
13301,3602,1119,BUSINESS,14
13302,907,413,FAMILLE,25
13303,3968,920,FAMILLE,54
13304,2941,605,BUSINESS,60
13305,4438,934,FAMILLE,54
13306,4631,2698,GARANT,86
13307,1431,3433,FAMILLE,9
13308,3467,466,GARANT,95
13309,513,1884,BUSINESS,41
13310,1183,2670,BUSINESS,26
13311,989,3943,FAMILLE,56
13312,1473,228,FAMILLE,22
13313,4929,511,FAMILLE,43
13314,2973,3626,BUSINESS,50
13315,2932,976,FAMILLE,67
13316,4629,1322,FAMILLE,57
13317,3004,4885,FAMILLE,58
13318,2478,1726,FAMILLE,23
13319,2882,2626,GARANT,90
13320,4392,932,FAMILLE,30
13321,3664,4637,GARANT,93
13322,1822,2151,BUSINESS,77
13323,2272,3064,BUSINESS,45
13324,1106,206,BUSINESS,22
13325,2340,518,FAMILLE,6
13326,775,2152,FAMILLE,71
13327,1436,2645,BUSINESS,28
13328,3110,4133,BUSINESS,48
13329,4591,4750,BUSINESS,21
13330,496,1997,BUSINESS,16
13331,1124,2373,GARANT,76
13332,63,1041,GARANT,92
13333,4409,3505,BUSINESS,37
13334,2844,3763,FAMILLE,80
13335,4796,4380,GARANT,56
13336,2043,1586,BUSINESS,46
13337,3655,476,GARANT,31
13338,3684,1871,FAMILLE,16
13339,3559,769,BUSINESS,15
13340,4752,3607,FAMILLE,74
13341,198,3891,GARANT,42
13342,2348,1449,FAMILLE,12
13343,3508,1841,FAMILLE,5
13344,313,2765,FAMILLE,78
13345,160,699,FAMILLE,12
13346,1918,3436,BUSINESS,43
13347,2343,2664,BUSINESS,60
13348,288,2716,GARANT,83
13349,1131,4913,GARANT,53
13350,4583,1610,GARANT,83
13351,886,2372,FAMILLE,34
13352,2851,2863,FAMILLE,59
13353,465,522,FAMILLE,21
13354,2246,2538,BUSINESS,11
13355,1935,1856,BUSINESS,21
13356,323,185,GARANT,88
13357,1586,861,FAMILLE,23
13358,400,2497,FAMILLE,12
13359,4257,2748,FAMILLE,37
13360,4451,3970,FAMILLE,38
13361,930,3212,GARANT,21
13362,828,3840,BUSINESS,33
13363,2889,2785,GARANT,32
13364,667,4844,FAMILLE,29
13365,1074,2443,BUSINESS,13
13366,4723,2806,BUSINESS,45
13367,3732,4129,BUSINESS,28
13368,4519,3221,FAMILLE,13
13369,4249,255,BUSINESS,37
13370,2219,783,GARANT,76
13371,3506,1180,GARANT,78
13372,406,1567,FAMILLE,37
13373,4957,2997,BUSINESS,18
13374,1639,2355,GARANT,98
13375,2161,4572,FAMILLE,26
13376,2644,2158,GARANT,90
13377,529,2544,FAMILLE,71
13378,3565,4744,FAMILLE,7
13379,4247,3565,BUSINESS,17
13380,96,1257,GARANT,25
13381,3392,2658,FAMILLE,66
13382,1995,738,FAMILLE,46
13383,635,3195,GARANT,77
13384,4957,380,BUSINESS,47
13385,2440,1668,GARANT,97
13386,3050,4600,BUSINESS,45
13387,1805,652,FAMILLE,33
13388,3081,3154,FAMILLE,43
13389,2122,625,GARANT,22
13390,1685,4370,BUSINESS,8
13391,2486,1692,GARANT,83
13392,3380,1901,BUSINESS,10
13393,2394,4058,FAMILLE,54
13394,2098,1036,FAMILLE,15
13395,4055,339,GARANT,33
13396,1966,4333,BUSINESS,42
13397,2670,1788,BUSINESS,17
13398,1892,2537,FAMILLE,37
13399,3008,3435,BUSINESS,57
13400,1645,3053,GARANT,78
13401,979,1912,GARANT,23
13402,2195,1682,FAMILLE,42
13403,2707,4414,GARANT,72
13404,2246,1019,FAMILLE,37
13405,3169,412,BUSINESS,28
13406,4516,1417,BUSINESS,49
13407,47,531,GARANT,36
13408,311,4428,GARANT,53
13409,3418,2145,GARANT,99
13410,950,133,BUSINESS,69
13411,3388,4078,BUSINESS,26
13412,2009,314,BUSINESS,17
13413,4091,956,FAMILLE,26
13414,838,3282,GARANT,90
13415,2124,2094,BUSINESS,64
13416,223,2454,FAMILLE,33
13417,4591,2028,BUSINESS,48
13418,2415,2794,GARANT,87
13419,637,3146,BUSINESS,7
13420,1630,4536,GARANT,44
13421,3984,3740,FAMILLE,47
13422,2811,4523,BUSINESS,14
13423,482,3109,FAMILLE,11
13424,934,3514,BUSINESS,51
13425,3228,1676,GARANT,5
13426,3114,1328,FAMILLE,29
13427,671,809,GARANT,73
13428,3496,2672,FAMILLE,30
13429,2808,4230,BUSINESS,47
13430,3717,2332,GARANT,74
13431,3768,2973,BUSINESS,68
13432,4990,1695,GARANT,76
13433,1098,1849,BUSINESS,35
13434,2869,1289,BUSINESS,56
13435,607,4119,FAMILLE,28
13436,4122,4596,FAMILLE,44
13437,264,803,GARANT,9
13438,2514,4662,FAMILLE,12
13439,1661,1065,GARANT,61
13440,4377,1132,GARANT,28
13441,4125,4830,BUSINESS,6
13442,4095,1856,FAMILLE,49
13443,490,385,GARANT,82
13444,1684,4882,BUSINESS,15
13445,4043,2920,FAMILLE,76
13446,4871,3855,FAMILLE,59
13447,997,1608,GARANT,70
13448,1145,2684,BUSINESS,74
13449,4434,2344,FAMILLE,53
13450,2186,1962,GARANT,84
13451,4438,1648,GARANT,54
13452,1722,1047,FAMILLE,17
13453,4065,2287,GARANT,88
13454,2430,3954,FAMILLE,14
13455,2147,3952,FAMILLE,61
13456,1120,3062,GARANT,93
13457,747,36,GARANT,84
13458,185,421,FAMILLE,66
13459,3064,2650,BUSINESS,26
13460,3149,3688,GARANT,70
13461,2521,3357,FAMILLE,32
13462,2288,784,FAMILLE,35
13463,2360,4743,FAMILLE,77
13464,2083,3991,BUSINESS,30
13465,4810,4644,FAMILLE,40
13466,3483,3457,BUSINESS,59
13467,1696,4131,FAMILLE,52
13468,3287,3189,GARANT,19
13469,4365,3256,GARANT,58
13470,2680,1794,FAMILLE,8
13471,4991,2602,BUSINESS,46
13472,2073,4515,GARANT,76
13473,1345,1856,FAMILLE,20
13474,2096,650,BUSINESS,29
13475,4980,4475,GARANT,52
13476,4284,926,FAMILLE,32
13477,3477,3045,GARANT,72
13478,529,4035,GARANT,54
13479,3540,3299,FAMILLE,51
13480,3610,1258,FAMILLE,39
13481,3613,4779,FAMILLE,73
13482,3493,2782,GARANT,64
13483,1475,2607,FAMILLE,31
13484,1258,2983,FAMILLE,33
13485,1333,4177,GARANT,100
13486,2052,2083,FAMILLE,77
13487,2377,1441,FAMILLE,69
13488,3469,2636,FAMILLE,56
13489,4179,1883,FAMILLE,13
13490,23,3704,FAMILLE,53
13491,1214,1422,GARANT,77
13492,1937,3853,GARANT,5
13493,3873,3214,BUSINESS,38
13494,1633,4466,GARANT,96
13495,2127,2197,FAMILLE,55
13496,2069,277,GARANT,78
13497,1690,3149,GARANT,74
13498,2589,479,FAMILLE,36
13499,3251,4746,GARANT,93
13500,57,3300,GARANT,81
13501,121,4873,GARANT,77
13502,89,3585,FAMILLE,77
13503,3210,3071,FAMILLE,20
13504,3356,135,FAMILLE,21
13505,1021,3545,BUSINESS,33
13506,1912,669,FAMILLE,20
13507,4706,3346,BUSINESS,5
13508,3214,921,GARANT,34
13509,1576,4834,BUSINESS,31
13510,4761,336,GARANT,25
13511,1377,3321,GARANT,10
13512,2746,3576,FAMILLE,76
13513,1293,4060,GARANT,76
13514,997,178,GARANT,53
13515,208,3594,FAMILLE,7
13516,2662,1051,GARANT,100
13517,261,4919,GARANT,29
13518,550,4283,FAMILLE,72
13519,1447,1153,GARANT,82
13520,1420,226,FAMILLE,74
13521,2766,3892,GARANT,84
13522,3358,1532,BUSINESS,76
13523,3055,3732,FAMILLE,5
13524,491,3271,BUSINESS,24
13525,406,600,GARANT,27
13526,1690,1697,FAMILLE,37
13527,1624,57,BUSINESS,76
13528,735,558,FAMILLE,63
13529,482,3167,FAMILLE,45
13530,3298,3651,GARANT,92
13531,2216,1717,FAMILLE,25
13532,1375,582,FAMILLE,36
13533,515,4187,FAMILLE,75
13534,2473,3954,GARANT,6
13535,577,3969,FAMILLE,39
13536,387,4782,FAMILLE,34
13537,1759,3690,FAMILLE,34
13538,854,3645,FAMILLE,67
13539,826,1712,FAMILLE,57
13540,2521,4107,BUSINESS,36
13541,3469,1076,BUSINESS,28
13542,1638,4316,FAMILLE,54
13543,3303,1784,GARANT,84
13544,1941,579,FAMILLE,12
13545,1214,1980,FAMILLE,45
13546,4617,2657,GARANT,90
13547,2791,1295,BUSINESS,78
13548,391,3909,BUSINESS,14
13549,2915,2793,FAMILLE,33
13550,4640,1122,FAMILLE,30
13551,74,800,FAMILLE,45
13552,2411,1749,FAMILLE,49
13553,503,4668,FAMILLE,22
13554,1804,2641,GARANT,38
13555,4693,4688,FAMILLE,54
13556,47,1295,GARANT,14
13557,3772,983,FAMILLE,62
13558,2968,1548,GARANT,87
13559,135,4549,FAMILLE,72
13560,4841,3900,GARANT,88
13561,899,3986,GARANT,58
13562,3152,1489,GARANT,90
13563,233,3151,GARANT,76
13564,3968,3721,GARANT,98
13565,315,4658,GARANT,93
13566,1506,1879,FAMILLE,11
13567,2043,601,GARANT,54
13568,4174,1637,GARANT,59
13569,152,3954,BUSINESS,53
13570,4152,717,GARANT,73
13571,1753,1074,GARANT,64
13572,4314,1874,FAMILLE,46
13573,4427,3472,FAMILLE,39
13574,3376,1334,FAMILLE,57
13575,4344,255,BUSINESS,20
13576,786,4649,FAMILLE,56
13577,3523,4988,FAMILLE,76
13578,3485,4375,GARANT,91
13579,174,3429,BUSINESS,42
13580,2628,480,FAMILLE,59
13581,1579,3295,FAMILLE,57
13582,26,4707,BUSINESS,70
13583,2695,429,GARANT,70
13584,506,2905,FAMILLE,76
13585,1349,2367,FAMILLE,67
13586,766,618,FAMILLE,73
13587,2759,64,FAMILLE,35
13588,993,2010,GARANT,32
13589,4759,2254,GARANT,5
13590,1875,152,GARANT,78
13591,4487,2625,GARANT,22
13592,452,785,FAMILLE,27
13593,936,2616,BUSINESS,77
13594,605,2327,BUSINESS,25
13595,635,3077,FAMILLE,32
13596,4672,3367,GARANT,59
13597,2622,3678,FAMILLE,52
13598,3505,2696,FAMILLE,14
13599,229,39,BUSINESS,10
13600,1676,1349,BUSINESS,29
13601,3311,3941,FAMILLE,36
13602,2063,147,FAMILLE,79
13603,4765,3062,FAMILLE,78
13604,4057,2721,FAMILLE,41
13605,4034,1369,GARANT,13
13606,428,1823,FAMILLE,30
13607,204,514,GARANT,78
13608,2913,1756,FAMILLE,66
13609,126,1570,GARANT,96
13610,4410,4211,FAMILLE,8
13611,3117,446,FAMILLE,14
13612,389,834,BUSINESS,18
13613,392,1825,FAMILLE,63
13614,2349,3800,BUSINESS,30
13615,4701,3230,BUSINESS,75
13616,4180,2923,FAMILLE,13
13617,1370,841,FAMILLE,20
13618,2097,1882,GARANT,72
13619,2702,4448,FAMILLE,18
13620,3201,527,BUSINESS,37
13621,842,4513,GARANT,91
13622,1196,481,GARANT,80
13623,138,2575,GARANT,18
13624,2235,4040,GARANT,77
13625,921,3282,BUSINESS,6
13626,3057,4317,GARANT,42
13627,1169,4560,BUSINESS,23
13628,48,277,GARANT,90
13629,3578,3158,BUSINESS,35
13630,502,3703,FAMILLE,48
13631,1940,22,FAMILLE,70
13632,2722,4832,FAMILLE,49
13633,267,4546,FAMILLE,5
13634,2725,406,FAMILLE,27
13635,1540,998,BUSINESS,79
13636,3920,3637,GARANT,70
13637,952,4793,BUSINESS,14
13638,1330,2036,BUSINESS,14
13639,291,4335,GARANT,25
13640,4800,3609,GARANT,93
13641,4782,2619,GARANT,77
13642,1066,3698,FAMILLE,17
13643,4464,3759,BUSINESS,18
13644,4921,2231,BUSINESS,35
13645,2731,4134,BUSINESS,58
13646,525,4063,GARANT,98
13647,3971,3419,GARANT,95
13648,608,1946,FAMILLE,63
13649,1236,1711,FAMILLE,24
13650,4776,1299,GARANT,70
13651,2153,1151,FAMILLE,5
13652,339,77,BUSINESS,69
13653,2609,2178,FAMILLE,6
13654,1793,1311,BUSINESS,21
13655,3857,4413,FAMILLE,69
13656,736,782,BUSINESS,34
13657,4829,4824,FAMILLE,19
13658,1574,2997,BUSINESS,18
13659,1849,3668,BUSINESS,23
13660,4179,4817,BUSINESS,51
13661,4353,305,FAMILLE,50
13662,1951,1534,GARANT,70
13663,4916,2942,FAMILLE,22
13664,727,2262,GARANT,39
13665,4730,2309,FAMILLE,72
13666,1906,3683,GARANT,70
13667,3259,3080,FAMILLE,28
13668,1440,761,FAMILLE,24
13669,320,1544,GARANT,73
13670,2666,2986,FAMILLE,78
13671,4224,2992,BUSINESS,41
13672,3533,2176,FAMILLE,74
13673,7,3804,FAMILLE,47
13674,1431,2482,FAMILLE,32
13675,2355,1833,GARANT,78
13676,1193,1022,BUSINESS,48
13677,3936,4697,BUSINESS,18
13678,866,111,BUSINESS,56
13679,4147,4448,FAMILLE,63
13680,869,2333,BUSINESS,13
13681,2053,1053,FAMILLE,31
13682,3601,935,FAMILLE,52
13683,3734,3697,GARANT,99
13684,1468,2186,GARANT,79
13685,4689,1074,FAMILLE,12
13686,4618,3445,BUSINESS,73
13687,1617,3809,GARANT,25
13688,3115,3654,FAMILLE,73
13689,1380,753,GARANT,79
13690,369,1187,FAMILLE,28
13691,755,2716,GARANT,85
13692,2075,1068,FAMILLE,20
13693,528,3774,FAMILLE,50
13694,1361,1897,FAMILLE,6
13695,4173,219,BUSINESS,25
13696,1836,1551,GARANT,93
13697,330,20,FAMILLE,60
13698,4127,173,GARANT,77
13699,1741,4411,FAMILLE,28
13700,839,4772,BUSINESS,6
13701,4710,1665,FAMILLE,79
13702,4269,516,GARANT,70
13703,4462,357,BUSINESS,49
13704,4296,1428,GARANT,62
13705,2476,3432,GARANT,73
13706,4106,2832,FAMILLE,62
13707,3101,4301,FAMILLE,19
13708,3373,754,BUSINESS,6
13709,3310,4508,GARANT,68
13710,2046,2871,GARANT,65
13711,4516,930,GARANT,14
13712,4062,2163,GARANT,72
13713,1663,1152,FAMILLE,17
13714,4324,4500,FAMILLE,47
13715,2388,4889,GARANT,34
13716,1036,4750,GARANT,50
13717,2796,294,BUSINESS,38
13718,3225,637,BUSINESS,8
13719,551,4457,FAMILLE,33
13720,2389,2535,FAMILLE,10
13721,550,1972,FAMILLE,8
13722,4611,590,FAMILLE,21
13723,2293,1692,FAMILLE,23
13724,3375,861,BUSINESS,10
13725,4359,3327,FAMILLE,32
13726,714,3676,FAMILLE,50
13727,1730,651,BUSINESS,68
13728,2475,1283,GARANT,66
13729,3485,1644,FAMILLE,62
13730,2432,704,FAMILLE,8
13731,4280,3241,FAMILLE,53
13732,2207,3738,GARANT,76
13733,1374,2334,GARANT,8
13734,4682,3286,GARANT,52
13735,1063,1061,FAMILLE,33
13736,3787,778,GARANT,36
13737,3413,17,BUSINESS,63
13738,3690,3877,GARANT,95
13739,4325,4420,GARANT,52
13740,36,2920,GARANT,70
13741,4011,1521,FAMILLE,35
13742,876,4360,GARANT,75
13743,948,3832,BUSINESS,27
13744,1223,3946,GARANT,83
13745,1847,4057,FAMILLE,45
13746,4794,2375,BUSINESS,58
13747,1443,277,GARANT,91
13748,393,877,GARANT,6
13749,2800,176,FAMILLE,20
13750,4069,1813,BUSINESS,24
13751,4280,1880,FAMILLE,21
13752,1890,1463,FAMILLE,64
13753,4718,2454,BUSINESS,46
13754,284,3395,GARANT,53
13755,811,3402,FAMILLE,14
13756,4260,4549,FAMILLE,22
13757,1858,3066,FAMILLE,46
13758,658,1998,FAMILLE,25
13759,2913,818,GARANT,32
13760,1030,856,GARANT,60
13761,2352,3632,FAMILLE,24
13762,3298,4855,FAMILLE,19
13763,4391,3264,GARANT,22
13764,211,1679,FAMILLE,39
13765,4516,2218,GARANT,86
13766,4348,2821,BUSINESS,14
13767,4858,4797,GARANT,76
13768,175,3374,FAMILLE,37
13769,1683,1258,GARANT,78
13770,2064,2295,FAMILLE,74
13771,2153,1888,BUSINESS,12
13772,366,109,GARANT,88
13773,3165,4456,FAMILLE,49
13774,4839,2895,GARANT,74
13775,4549,718,FAMILLE,70
13776,783,1251,GARANT,60
13777,1724,246,FAMILLE,53
13778,847,237,BUSINESS,16
13779,3699,1500,GARANT,48
13780,3721,2798,GARANT,38
13781,4931,3199,BUSINESS,36
13782,3260,557,FAMILLE,45
13783,4649,3140,FAMILLE,76
13784,4384,3767,BUSINESS,26
13785,4520,3010,BUSINESS,53
13786,2204,3293,FAMILLE,59
13787,2930,4720,FAMILLE,67
13788,1591,4285,GARANT,97
13789,1880,4484,FAMILLE,78
13790,62,4712,FAMILLE,80
13791,1022,365,GARANT,91
13792,4589,4015,GARANT,91
13793,1480,1349,FAMILLE,78
13794,1969,3281,FAMILLE,56
13795,2133,1671,BUSINESS,33
13796,425,115,GARANT,98
13797,4289,4391,GARANT,49
13798,4807,4226,GARANT,25
13799,820,1710,FAMILLE,20
13800,4490,2002,GARANT,14
13801,3926,4853,GARANT,84
13802,2349,1533,GARANT,26
13803,4680,4766,FAMILLE,54
13804,4310,3227,FAMILLE,32
13805,2180,4441,BUSINESS,34
13806,129,3487,FAMILLE,66
13807,4336,4252,FAMILLE,47
13808,1534,2352,FAMILLE,47
13809,2944,2990,FAMILLE,71
13810,4891,1532,FAMILLE,28
13811,676,3993,FAMILLE,26
13812,1882,2155,BUSINESS,33
13813,1677,2875,BUSINESS,20
13814,3215,4879,FAMILLE,50
13815,1477,4530,GARANT,41
13816,1239,224,GARANT,27
13817,2165,1319,GARANT,53
13818,2750,1168,FAMILLE,16
13819,494,1315,FAMILLE,40
13820,1316,2816,GARANT,30
13821,1909,2194,GARANT,61
13822,2842,2896,FAMILLE,26
13823,4188,4780,GARANT,19
13824,1440,3184,BUSINESS,80
